,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
5253,ኢትዮጵያዊው,ወጣቱ,ምሁር,ከታላቅዋ,የስልጣኔ,ምድር,ከአፋር,የተገኘ,ሚልኒየም,አዳራሽን,በአፋን,ኦሮሞ,እያደመቀው,ነውበሚገርም,የሀገር,ቋንቋ,መናገር,የሚችል,የኢትዮጵያዊነት,ምሳሌ,ወጣት,ምሁር,ሙሳ,አደም,ይባላል,,,,,,,,,,,
5254,ለነጻነትና,ለእኩልነት,የቆመ,ሰዉ,አይነት,ሀገር,እጣ,ፋንታዉ,ነዉ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,በእለተ,አክሱም,ጽዮን,ማርያም,የአድዋው,ሰይጣን,ህወሃት,ግብአተ,መሬት,ተፈጸመ,ህዳር,,,,,,,,,,,,,,,,,,,,,,,,,
5256,እውነት,ክብሩ,ይስፋ,የድንግል,ማርያም,ልጅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,ይሄም,በደርግ,ዘመነ,መንግስት,አመት,ማለት,ልብ,በል,ያኔም,መብትህ,አልተከበረም,አሁንም,አልተከበረምካልነቃህ,ካልታገልክ,ካልተደራጀህና,ካልታጠክ,መገፋትህ,ይቀጥላል,ንቃ,የነቃ,አያስወስድም,እቃ,ለታሪክ,ይቀመጥ,,,,,,,,,,,,
5258,"""ለመበደር",አትፍራ,ለመክፈል,አቸኩል,ከቻልክ,ለማረሳሳት,"ሞክር""",ይሄን,ያልከኝ,ልጅ,ደህና,በልልኝ,,,,,,,,,,,,,,,,,,,,,,,,
5259,ከተቀላቀለኮ,ቆየ,የሚለየውን,ፈጣሪ,ይላክልን,አሪፍ,እይታ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,ሰይፉ,ፋንታሁን,ደሞ,ክቡር,ጠሚ,እኔም,አስተያየቶችን,ልስጥዎ,የመንግስት,ዋነኛ,ተግባርና,ሀላፊነት,ሰላምና,መረጋጋት,ሳያስከብሩ,የዜጎችን,ደህንነት,ሳያስጠብቁእኔ,እርዳታ,እንድሰራ,መምከርዎእም,ግብዝነት,,,,,,,,,,,,,,
5261,በነ,ስዬ,አብረሃ,ጊዜ,እንደተደረገው,ተራ,በቀል,ሹፌርና,ቁልፍ,መቀማት,ቢሮ,ማሸግና,የውሸት,ህግ,ሌሊት,አውጥቶ,እስር,ቤት,መወርወር,የለም,የሀሳብ,ልዮነት,ጠብ,አደለምበጠብመንጃ,አይቋጭም,የብሄር,የሃሳብ,ልዩነት,ታስተናግዳለች,,,,,,,
5262,ልብ,ልብ,ይበል,ጆሮ,ይስማ,ሀገራችንን,ከሰው,በላ,አውሬዎች,እናድናት,የውሸት,ትርክትዛሬ,መቆም,ሰውያረዱ,ጡት,የቆረጡ,ወንድ,የሰለቡ,ቤተክርስቲያን,ያቃጠሉ,ከነነብሱ,,,,,,,,,,,,,,,
5263,የጀዋር,የአብይ,ደጋፊዎች,እውቀታቹ,ስድብ,የሚገረመኝ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,ዛሬ,ከተበላ,ጾሙ,ቀን,ማለት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,ዲስኩር,ደረሰ,ውድ,ዶር,ቴድሮስ,አዳኖም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,ከዛስ,በቀጣዩ,ምርጫ,ለብቻው,ሊወዳደር,አስበው,ይሆን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,አብረን,የምናዬው,ሲያለቅስ,እንደሚኖር,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,ሸኖ,ታግቷል,በድንገት,ከበቤቱ,የወጣ,ያለምንም,ዝግጅት,ብርድ,እንዲያድር,ተገዷል,ከጊዜ,ወደጌ,የዜጎች,መሰላም,ወጥቶ,የመግባት,ጥያቄውስጥ,እየገባ,,,,,,,,,,,,,,,,,,
5269,አላህ,ሆይ,ላላገቡት,ጥሩ,ትዳርን,ለተጋቡት,ጥሩ,ፍቅርን,ጥሩ,ልጆችን,ለታመሙ,መፈወስን,መዳንን,ለተቸገሩ,ለተራቡ,ሀላል,እርዝቅ,ማግኘትን,ደስታን,ላጡ,ደስታን,ሰላም,ለተነፈጉ,ሰላምን,እንለምንሀለን,አላሁመ,አሚንንንን,,,,,,,,,
5270,የምለው,እውነቱ,እንዲታወቅ,ስለምፈልግ,እንዳንተ,አይነት,ከሚዛን,የራቁ,ተቆርቋሪ,ተብዬዎች,ሲዘባርቁ,ዝም,ብዬ,ለማለፍ,አላስችል,ስላለኝ,ባለፈው,ቤተክርስቲያኖች,ኦሮሚያ,ሲጠቁ,ክ,,,,,,,,,,,,,,,
5271,ነፍስ,ከስጋህ,ይላቀቅ,የአዱ,ገነት,ልጅ,ብርቅ,እንዴ,ደግሞስ,አዱ,ገነትን,ወክላ,እንዴ,ሚንስትር,የሆነችው,የተሳለቀችበትን,የአማራን,ወክላ,እንጅ,,,,,,,,,,,,,,,,,
5272,ለፉቶ,መና,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,ራስህ,ደህና,እደር,ፈተና,ደርሷል,አጥና,ደሞ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,የኦነግጦር,ያገታቸው,የደንቢዶሎ,ዩንቨርስቲ,አማራ,ተማሪዎች,ዝርዝር,ተገልጿል,መንግስት,ተብዬው,ቀርቶ,የአማራ,አክቲቪስቶችም,ረስተዋቸውል,,,,,,,,,,,,,,,,,,,,,,
5275,ዩኒቨርሲቲ,ከመግባት,በሊቢያ,መሰደድ,ይመረጣል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,አይይይ,ድሮ,የኛ,የምላቸው,በድርጅት,ብንለያይም,ብዙዙዙ,ሰዎች,የሰዉን,አቋም,አንብቦ,መረዳት,ያልተቻለበት,ጊዜ,ነን,ምንድነው,ለማለት,ፈልጎ,መነሻውና,አላማውን,ለመረዳት,ጠንቋይ,መሆንን,ይጠይቃል,,,,,,,,,,,,
5277,ከፖለቲካው,ጡዘት,ሌሎቹ,እንደተረፉት,በአማራና,በኦሮርሚያ,የሚገኙ,ዩኒቨርሲቲዎች,መተረፍ,አቃታቸው,ይሄንን,ባግባቡ,መመለስ,ከቻልን,ዘላቂ,መፍትሄውን,መጠቆም,አንቸገርም,ብዬ,አስባለሁ,,,,,,,,,,,,,,,,
5278,ለኢትዮጵያ,ተመልካቾች,በአማርኛ,ቋንቋ,የተመረጡ,ውድድሮችን,ለማስተላለፍ,ለያዘው,እቅድ,ይረዳ,አራት,ስመጥር,የስፖርት,ጋዜጠኞችን,ኮሜንታተር,ፖናሉ,በይፋ,ቀላቅሏል,,,,,,,,,,,,,,,,,,
5279,አቤል,ብርሀኑ,የወይኗ,ልጅ,ዛሬ,አስቸኳይ,ማስጠንቀቂያ,ተሰጠኝ,የባህርዳሩ,አስገራሚ,ታማኝ,,,,,,,,,,,,,,,,,,,,,,,,,
5280,"""ስለ",ዘንድሮው,የኖቤል,የሰላም,ሽልማት,ልነግራችሁ,እችላለሁ,ከስምምነት,ደረስኩኝ,ሃገር,አዳንኩኝ,እንደሰማሁት,የዚያ,ሃገር,መሪ,ሃገሩን,በመታደጉ,የኖቤል,ሽልማት,ማግኘቱን,ሰማሁ,ተሳትፎ,ነበረኝ,አዎ,,,,,,,,,,,,
5281,የትግራይ,ወያኔን,አባሮ,ከኢትዮጵያ,ጎን,ሊቆም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,ሽንፈትን,ውጤታማ,አለመሆንን,ጠንክሮ,ካለመስራት,ደም,ካለመስጠት,አያይዘው,የሚተነትኑ,እይታዎች,ሁልግዜ,ይገርሙኛል,የእይታ,ጥበት,በራሱ,ህመም,,,,,,,,,,,,,,,,,,,,
5283,✟,የሰማያት,ሰማይ,የማይችሉት,ንጉስ,ተወልዶ,ሲጠመቅ,እኛን,ለመቀደስ,ተራሮች,ደንግጠው,ዘለሉ,ፈረስ,የሰላሙ,መሪ,የሰላሙ,ዳኛ,አምላክ,ተወለደ,ተጠመቀ,ለኛ,✟,✦✺,ለብረሀነ,ልደቱ,በሰላም,አደረሳችሁ,✺✦,,,,,,,,
5284,የኢትዮጵያ,ፕሪምየር,ሊግ,ኛ,ሳምንት,ውጤቶች,ሀዋሳ,ከተማ,ድሬዳዋ,ከተማ,️,መስፍን,ታፈሰ,️,ብሩክ,በየነ,️,ኤልያስ,ማሞ,,,,,,,,,,,,,,,,,
5285,እናመሰግናለን,ጋዜጠኛ,ኤልያስ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,ባለፍው,ዘመን,ፍቅር,ብልጽግና,ደስታ,ያልነበረ,ይመስል,ታሪክን,የጦርነትና,የክፋት,መተረቻ,በማድረግ,ታሪክና,ጦርነት,የማይለያዪ,እስኪመስሉ,ድረስ,መጻፍ,የተለመደው,ምእራባውያን,,,,,,,,,,,,,,,,
5287,ስራዎች,ታከለ,ከገጠር,አምጥቶ,መታወቂያና,ፈንድ,አዘጋጅቶ,በለቀቃቸው,ሰዎች,ተወሯል,የአበበች,የጉምሩክ,ቡድን,ልዩ,ድጋፍ,የትራንስፖርት,ሴክተሩን,ለመቆጣጠር,ዝግጅት,እየተደረገ,የአስተዳደሩ,ኤጀንሲዎች,በታከለ,ስር,,,,,,,,,,,,
5288,የኢቲሳ,እንበሳ,የወንጌል,ገበሬሀዋርያው,መነኩሴ,ጻድቁ,አቡነ,ተክለ,ሃይማኖት,በረከት,ረድኤታቸው,በምናምነው,ይደርብን,አሜን,,,,,,,,,,,,,,,,,,,,,,
5289,የኣዋልድ,እንደዛ,የሚል,ኣዋልድ,ማለት,ደሞ,ከመጽሀፍ,ቅዱስ,የተወለደ,ትርጉም,የለውም,ስለዚ,ኣብዛኛው,በኣማራ,የተጻፈ,ተረት,ተረት,የሄ,ታሪክ,የሚላት,ቅዱስ,ለኣሁኑ,ኢትዮ,ኣይደለም,,,,,,,,,,,,
5290,ጥያቄው,ኢትዮጵያን,ደሞዝ,በህግ,ከፍ,ልታደርገው,ብትሞክር,ሊላ,ቦታ,ሄዶ,ያመርታል,ነጻ,ገበያ,ነውአቋራጭ,መፍትሄ,የለውም,ብዙ,የስራ,እድሎችን,መፍጠር,የሰራተኛውን,እውቀትና,ችሎታ,ማሻሻል,መፍትሄው,,,,,,,,,,,
5291,ህወሀት,ከመቀሌ,ጎንደር,ሰርጎ,ገብቷል,ኦነግ,ከባሌ,ከሚሴ,ተንሰራፍቷል,ጀአሳምነው,ቀድሞ,ያየው,,,,,,,,,,,,,,,,,,,,,,,,
5292,ኤርትራ,ወደህ,የሰጠኸን,አስመሰልከው,እኮ,የናንተ,ቅዠት,ደግሞ,የተለየ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,ጽንፈኞች,በትክክል,እራስ,ወዳዶችና,በራስ,አለመተማመን,ተጠቂዎች,ለህዝቡ,ብለው,ምንም,የሚሰሩት,የለም,ጅብነት,እዚህም,ሀገር,ብትል,አይሰሙም,ደጋፊ,ለጊዜውም,ወያኔ,ያባከነው,ያልተማረ,ወጣት,ሞልቷል,,,,,,,,,,,,
5294,ሁሌም,አላህ,ሀቅ,ነዉ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,ታይዋን,የቻይናን,“ሆንግኮንግ,ሞዴል”,አልቀበልም,አለች,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,ስልሳ,ሱማሌ,ፖሊስ,ጣቢያ,ሲያሳርድ,"""በጎ","ሰው""",ብለህ,ሸልመኸው,ዛሬ,ከዛ,የከፋ,አርጎ,የምትወርፈው,,,,,,,,,,,,,,,,,,,,,,
5297,ውስጡ,አቅም,የሌለው,ስድብ,ይቀናዋል,አልሰማሽውም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,ስንታሰር,እናገለግላለን,ህግ,ከሌለ,ሰለቸኝ,ደከመኝ,ሳንል,እንችላለን,ሰላም,ከሌለስ,ኣገር,ሚነሳ,ሀሳብ,ምንሰራው,እስኪ,ንገረን,ኣቢቹ,,,,,,,,,,,,,,,,,,,
5299,ዛሬ,በአማራ,ክልል,እንጾክያ,ወረዳ,በደረሰ,የመኪና,አደጋ,ሰዎች,የሞት,አደጋ,ሲደርስ,ሰዎች,ደግሞ,ከባድና,ቀላል,ጉዳት,ደርሷል,በመኪና,አደጋ,ተበራክቷል,መንግስት,ልዩ,ትኩረት,ሊሰጠው,,,,,,,,,,,
5300,መመጻደቅ,ማለት,ለእኔ,እያወቁ,አጉል,ሚዛናዊ,ለመሆን,ሰማእት,መስሎ,ለመታየት,ስህተት,ምሳሌ,ሀቁን,ሁላችንም,እያወቅነው,ራስን,አለማስተዳደር,የሚያስከትለው,ችግር,ለመቀሌም,ለነቀምቴም,ለሸገርም,ተነሳሳይ,መናገር,,,,,,,,,,,,
5301,እግዚአብሄር,አብዝቶ,ይባርክሽ,የኔ,ቆንጆ,ቃለሂወት,ያሰማልን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,በእውነት,ሆነን,ያአገራችንን,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,ደደቦች,ንፍጥ,ጭንቅላት,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,ቢመችህ,ባይመችህ,ሀብታም,ብትሆን,ባትሆን,ሰላትን,አላህ,ካገራልህ,ከዚውጭ,ትልቅ,ደስታ,ሰላም,የምታገኝበት,የለም,,,,,,,,,,,,,,,,,,,,,,
5305,እድሉን,ባገኘህበት,ሰአት,አጋጣሚ,አዳዲስ,ሰዎችን,አፍራበት,በእርግጠኝነት,ቀን,ይጠቅሙሃል,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,ወደፊት,መሬት,ሲወርዱ,ከሚያወዛግቡ,የቃላት,ፍቺ,መበልጸግ,በለጸገ,ይመስለኛል,ልክ,በፊቱ,ምሳሌ–,እኮ,በለጸገሀብታምየብልጽግና,ፓርቲ,አባል,እኮ,አላግባብ,በልጽጋለችሙስና,በልታለችበብልጽግና,ፓርቲ,ተጠቅማለች,,,,,,,,,,,,,,
5307,"""የአማራ",ህልውና,ለኢትዮጵያ,"ልእልና""",መሪ,መልእክት,ውይይት,በአትላንታ,ጆርጅያ,ተካሂዷል,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,“አንድ,ነን,ከሚለው,ዜና,ባለፈ,ከኤርትራ,በተደረገው,እርቅ,ልታገኝ,የሚገባት,ምንድነው”,ጋዜጠኛ,ታምራት,ነገራ,“የኢትዮጵያ,ጥቅም,ቅድሚያ,ሊሰጠው,ይገባል”,በማለት,ይሞግታል,,,,,,,,,,,,,,,
5309,ምናልባትም,የግል,ትውስታውን,ለመጻፍ,ለሚሻ,እንደማሳያ,ጥቅም,ሊውል,የሚል,እምነት,አለኝ,በተረፈ,መጽሀፉን,ካላነበቡት,ያነቡት,በአክብሮት,እጋብዛለሁ,እንደሚወዱት,ተስፋ,አደርጋለሁ,,,,,,,,,,,,,,,,
5310,እስኪ,እንደዛ,የተናገሩበትን,ቪዲዮ,አጋራን,የሚገርም,እኮ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,ባለስልጣን,የአክስቱን,ልጅ,መርዳት,ያቆማል,አይችልም,ማነውይኼን,ለማድረግ,እኮ,የሚጠይቀው,ነውያው,የአጎቴ,ልጅ,ይቅርታ,,,,,,,,,,,,,,,,,,,,,,
5312,ጀዋር,የኦሮሞ,ነጻ,ኣውጪ,የቄሮ,መሪ,እያልክ,ቡፋህን,በጠራራ,ጸሃይ,ደለቅክ,ሃቁ,ግን,ለኦሮሞ,መጮህ,የነበረብህ,ኣሁን,ከኣሁን,ወድያ,"""ተኩላ""",ብየሃለሁ,,,,,,,,,,,,,,,
5313,የዋህ,አስተዋይ,ሀይማኖተኛ,አክባሪ,ልጅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,““ምንም,ተስፋ,በሌለበት,አብርሃም,በተስፋ,አምኖ,የብዙ,አባት,ሆነ”,—,ሮሜ,አዲሱ,መት,,,,,,,,,,,,,,,,,,,,,,,
5315,ፈጣሪን,መጽሃፍ,ቅዱስ,በተካተቱት,የእስራኤላውና,ታሪክ,ለመበየን,መሞከሩ,ትንሽ,አይሸግርም,መንሻ,መች,አነሰው,,,,,,,,,,,,,,,,,,,,,,,
5316,ብልጽግና,ፓርቲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,"""ውጣልን",አንፈልግህም,ብለው,እስኪያባሩኝ,ድረስ,አለሁከሆነልን,ለማስተካከል,እንሞክራለንካልሆነልን,ከህዝባችን,ተመካክረን,እንደሚሆን,"እናደርጋለን""",ኦቦ,ለማ,ልብ,ያደማል,,,,,,,,,,,,,,,,,,,,
5318,ጥርሳም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,እነም,መጭው,ምርጫ,ለመሳተፍ,ኢትዮጵያዊነተን,ለመመለስ,በኦሮሚያ,የምትገኙት,ኤምባሲ,ማመልከቻ,አስገብቻዋለው,,,,,,,,,,,,,,,,,,,,,,,,,
5320,ግንቦት,ያሁኑ,ኢዜማ,ፖርቲ,ኢህአዴግ,ያሁኑ,ብልጽግና,ፖርቲ,ጸረ,አዲስ,አበባ,ጸረ,ኦርቶዶክስ,ጸረ,አማራ,ይሄ,ሃቅ,ባለቀ,ሰአት,እየቀያያሩ,ቢመጡ,አላማቸው,አንድና,ቡድን,ማገልገል,,,,,,,,,,,
5321,ተራ,ስዎች,ዋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,ሸገርን,በማስዋብ,ፕሮጀት,ስር,ወንዞችን,ማጽዳት,ወንዞችን,ማከም,የሚለው,አገላለጽ,ተመችቶኛል,በሺዎች,የሚቆጣሩ,የስራ,እድል,መፈጣሩን,መስማት,ያስደስታል,ከፕሚ,አቢይ,ስራዎች,ትልቁ,ክንውን,ይመስለኛል,,,,,,,,,,,,
5323,የህጻኑ,አይጥ,ጊዜ,ፍጻሜ,ድረስ,ትልቅ,ደደብ,ህጻን,የኤሌክትሪክ,አይጥ,ከአዋቂዎች,አይጦች,የበለጠ,ሞኝ,ህጻን,አይጦች,ይሰቃያሉ,,,,,,,,,,,,,,,,,,,
5324,ይሄ,እንደሚመጣ,ስጠብቅ,ብልጽግና,ህጋዊ,መሰረቱ,ያሳስበኛል,ደጺ,ከለማ,አኩራፊዎችን,ከየብሄሩ,ሰብስበው,ዘራፍ,ሊሉ,እንደሚችሉ,እገምታለሁ,ሰላሙን,ይስጠን,,,,,,,,,,,,,,,,,,
5325,ራእይ,ባይኖር,ህዝብሀገር,መረን,ምሳሌ,እንዲል,ህያው,የሚቀበለው,ራእይ,መሪ,ሀገር,ያድናል,ያለማልም,,,,,,,,,,,,,,,,,,,,,,,
5326,ብሄር,ክልል,የእራሱ,ዘመን,መለወጫ,እንዲኖረው,ተግቶ,የሚሰራ,ፖሊሲ,ፓርቲ,ምርጫን,የማሸነፍ,ሰፊ,እድል,ሴራ,በአል,አደረሰን,,,,,,,,,,,,,,,,,,,
5327,ባደረከው,ምክንያት,ቤተሰቦችዎ,ደም,ይፈስሳሉ,ለካርማህ,ዘላለማዊ,ስቃይ,ይሰማቸዋል,ያፈሰሱ,እንባዎች,ደም,ይለወጣሉ,የሚሰማቸው,ህመም,ሊቋቋሙት,የማይችሉት,በቅርቡ,ለብቻዎ,ትሆናላችሁ,,,,,,,,,,,,,,,,
5328,ኣይሰለቻችሁም,ግን,"""ዲሞክራሲ","ዲሞክራሲ""",እያሉ,ኣገር,ማልቀስ,ለዛውም,የፊረንጅ,ኣገር,ሆናችሁ,ገንዘባቸውን,እየበላችሁ,ጥገኛ,መለመን,የውንድ,ስራ,መሰላችሁ,እነ,ኢሳያስ,እኮ,ኣመታቸው,የወንድ,ስራ,ይሰሩ,ኣታሳፍሩን,,,,,,,,,,
5329,አትጠራጠሩኝ,እመኑኝ,የሚል,ብዙ,ጊዜ,አጭበርባሪ,እመኑኝ,ከማለት,ሰርቶ,አያሳይም,አዲስ,የምርጫ,ተወዳዳሪና,ስልጣን,የሌለው,ይመስል,እመኑኝን,አመጣው,,,,,,,,,,,,,,,,,,
5330,ሰበታ,ከተማ,ጅማ,አባጅፋር,ኛ,ሳምንት,የኢትዮጵያ,ፕሪምየር,ሊግ,ጨዋታዎች,ቀጥታ,የውጤት,መግለጫ,ኛሳምንትየኢትዮጵያፕሪምየርሊግጨዋታ,,,,,,,,,,,,,,,,,,,,,,
5331,የተከበሩ,ጠሚ,ዶር,አብይ,ሌሎቹ,ብሄሮች,ለቅማንትም,የማንነት,ጥያቄ,ቢመልሱ,ጎንደር,አካባቢዋ,ሰላም,ብትሆን,,,,,,,,,,,,,,,,,,,,,,
5332,በአውስትራሊያ,በተከሰተው,እሳት,የተጠረጠሩ,ሰዎች,ክስ,ተመሰረተ,ኒው,ሳውዝ,ዌልስ,ግዛት,የአደጋው,ዋነኛ,ተጠቂ,ስትሆን,ሰዎችና,ግማሽ,ቢሊዮን,የሚጠጉ,እንስሳት,ህይወታቸውን,አጥተዋል,,,,,,,,,,,,,,
5333,የፌስቡክ,ጓደኞቼ,ዛሬ,አደል,እንዴ,በመወለድ,ተጠምደው,የነበረው,ቱ,ባለልደት,ጓደኞቼ,አደረሳቹ,የፈረንጆችን,ዘመን,መለወጫ,ለየት,የሚያረገው,ያብዛኛውን,ኢትዮጵያዊ,ፌስቡከርንም,ዘመን,ቀያሪ,,,,,,,,,,,,,,
5334,ሂድ,እንግዴ,ሂሳቡና,እምነቱ,አልሄዱም,በቃ,ሰሊዬ,ሃይማኖት,ማለት,"""ሃይመነ""",ከሚል,የግእዝ,ግስ,የወጣ,ቃል,ትርጉሙ,ማመንመታመን,ጽኑ,ተስፋ,ማለት,የሚሉን,መሰል,ድሮ,ስንማር,,,,,,,,,,,,
5335,ረጅም,እድሜ,ይስጥልኝ,የጊዜ,ጉዳይ,ይሄ,እውን,አይቀርም,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,ነፋሻማ,ቦታ,ቁጭ,ብለህ,ፉት,እያልክ,እንደምታጣጥመው,ማኪያቶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,ደደብ,ይቅርታ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,ግሪሊሽ,ኳስ,አቆመ,የተጋጣሚውን,የግራ,"""የጉልበት","አቅጣጫ""",ተጋጣሚው,ግራ,እግሩን,ሲነቅል,ኳሱን,በውጭ,ኳሱ,እንዳይርቅ,አድርጎ,አመቻቸው,በውስጥ,እግሩ,ፋር,ፖስቱ,በትክክል,መረብ,አዋሃደው,,,,,,,,,,,,
5339,እንስሳ,ሰዉም,እንደሚበላው,አዉቃለሁ,ሀገር,ለብዙ,ሱጠቀሙት,አይቻለሁ,እዛ,በነበርኩበት,ጊዜ,,,,,,,,,,,,,,,,,,,,,,,,,
5340,እሺ,ሼፉ,ከኮመንትህ,ተነስቼ,ስላንተ,ብገምት,አስረድቶ,ተከራክሮ,ማሳመን,ሲያቅተው,በስድብ,ሚደበቅ,ጭንጋፍ,ሽል,እንደሆንክ,ምገምተወ,,,,,,,,,,,,,,,,,,,,
5341,ስምሽ,ማነው,ሰብለ,ወንጌል,ትማራይላሽ,ናዝሬት,እስኩል,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,አብይ,አባገነን,አይደለም,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,ስለመኪና,አደጋ,አሳሳቢ,ጉዳዮችን,ለህዝብመንግስትም,ማሳሰቢያ,መለገስጥሩነው,ግን,በክልልዎ,ያለውን,ከመኪናአደጋበላይ,የሰውናየንብረት,ቃጠሎንለመከላከል,አበክረውቢሰሩ,ተመራጭነት,አይደብቁት,“የነፍጠኛ,ስነልቦና,አገር,እያፈረሰ,ነው“,,,,,,,,,,,,,,,
5344,የነ,ጥያቄ,ግን,ከዚ,መወቃቀስ,የቱ,የደርጅቶቹ,ተወካዮች,በተገኙበት,ግልጽ,መድረክ,መዘጋጀት,እንዳልተፈለገ,,,,,,,,,,,,,,,,,,,,,,,
5345,እናት,አገር,መመለስ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,የተከበራችሁ,የፊስ,ቡክ,ወዳጆቼ,ለፍርንጆቹ,አዲስ,አመት,በሰላም,አደርሳችሁ,አዲሱ,አመት,የሰላም,የአንድነት,የፍቅር,ከሁሉ,የብልጽግና,ይሁንላችሁ,,,,,,,,,,,,,,,,,,,
5347,በመስጊዶቻችን,ለደረሰው,ጥፋት,በስሜት,ተገፋፍተው,አጸፋዊ,ምላሽ,መስጠት,አለብን,የሚሉ,የፌስቡክ,ፖስቶች,እያየሁኝ,ፍጹም,ተቀባይነት,የሌለው,ከሙስሊሙ,የማይጠበቅ,ሀሳብ,,,,,,,,,,,,,,,,,
5348,በተለያየ,ጊዜ,የምጠይቃቸው,ሰወችን,ተከታትየዋለሁ,የወረደ,የጋዜጠኝነት,ሙያ,የተቀጠረበትን,እንጅ,የማይታየው,ሆዳም,ጋዜጠኝ,,,,,,,,,,,,,,,,,,,,,,,
5349,የመካከለኛዉ,ምስራቅ,ጦርነት,ድግስ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,ጠቅላይ,ሚንስትሩ,ከኦሮሚያ,ክልላዊ,መንግስት,ርእሰመስተዳድር,ቦረና,ዘልቀዋል,እንደተደረገላቸው,ደማቅ,አቀባበል,ከህዝቡ,ተገናኝተው,ተወያይተው,እንደሚመለሱ,ተስፋ,አደርጋለሁ,ብልጽግና,,,,,,,,,,,,,,,,,,
5351,በመጅሊስ,የተቋቋመው,የሞጣ,ጉዳት,አጣሪ,ኮሚቴ,በነገው,እለት,ሪፖርቱን,ያቀርባል,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,በፍጹም,መፍቀድ,የለብንም,ስልጣን,ሳይዙ,በለው,ቁረጠው,ፍለጠው,ስልጣን,ቢወጡ,ወደለየለት,ትርምስ,እንደሚከቱን,አያጠራጥርም,,,,,,,,,,,,,,,,,,,,,,
5353,ኧረ,ተይ,አታነካኪኝ,ኮሪደር,ወጥተን,የምናወራበትን,ኔትወርክ,እንዳታዘጊብን,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,የደረቅ,ወደቡ,የመጀመሪያ,ምእራፍ,ለአገልግሎት,ዝግጁ,የኢትዮጵያ,ባህር,ትራንስፖርትና,ሎጀስቲክስ,አገልግሎት,ድርጅት,ገለጸ,,,,,,,,,,,,,,,,,,,,,,,
